,linux time (ms),uptime  (ms),drive mode ,mpc step counter,mpc origin latitude  (deg),mpc origin longitude  (deg),closest trajectory point index to robot  ,"mpc error x (W,E)  (m)","mpc error y (W,E)  (m)",abs mpc error (m),"input ""x"" for mhe (m)","input ""y"" for mhe (m)","input ""speed"" for mhe (m/s)","input ""vyaw"" for mhe (rad/s)",mhe output x  (m),mhe output y  (m),mhe output speed  (m/s),mhe output yaw  (rad),mpc reference heading (rad),mpc turn rate command (rad/s),turn rate command as PWM,throttle command as PWM ,primary gps latitude (deg),primary gps longitude (deg),secondary gps latitude  (deg),secondary gps longitude (deg),accelerometer x (m/s^2),accelerometer y (m/s^2),accelerometer z (m/s^2),gyro yaw rate (rad/s),gyro pitch rate   (rad/s),gyro roll rate (rad/s),yaw (rad),pitch   (rad),roll (rad),sonar1 measurement (m),ultrasonic sensor measurement (m),primary gps time (s),normalized turn rate command,normalized throttle command ,speed calculation from encoder left (m/s),speed calculation from encoder right (m/s),front gimbal target angle (degrees from straight down),left gimbal target angle  (degrees from straight down),right gimbal target angle  (degrees from straight down) ,front gimbal measured angle  (degrees from straight down),left gimbal measured angle    (degrees from straight down),right gimbal measured angle  (degrees from straight down),internal temperature (C),battery voltage (V),primary gps type,secondary gps type,MPC R value,MPC Q[0] value,weed_num,start
177,1527886361726,1129726, RC,0,40.0483048792,-88.2326839842,0,13.7982207039,22.0532585131,26.0141712464,13.9750079587,19.6513459519,0.5446285605,-0.0244346091,13.9609589612,19.6781878564,0.5222419663,-0.044986213,0,0,1500,1726,40.048481608,-88.2328498087,40.0484873333,-88.2328468333,-0.0980665013,-1.0787315369,-7.6491866112,-0.0075049159,0.0202458187,0.2223549427,0,0,0,0,0,205216,0.0,0.4525909424,0.6391706467,0.4500864744,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,73,1566
178,1527886361927,1129927, RC,0,40.0483048792,-88.2326839842,0,13.9005737044,22.0400464114,26.0574287897,14.0766160196,19.6437291001,0.5186018944,-0.1340412836,14.0633119617,19.6649757547,0.5227630418,-0.0562166519,0,0,1500,1726,40.0484815395,-88.2328510013,40.0484873333,-88.2328468333,0.0980665013,2.4516625404,-10.6892490387,-0.0394444409,-0.1947787419,-0.3352777333,0,0,0,0,0,205216,0.0,0.4525909424,0.5444446206,0.4927591681,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,85,1575
179,1527886362131,1130131, RC,0,40.0483048792,-88.2326839842,0,13.9974180155,22.0239955933,26.0956719207,14.150934262,19.6247888968,0.5005763769,0.1457349992,14.1601562728,19.6489249366,0.5223283014,-0.0752197376,0,0,1542,1726,40.0484813692,-88.2328518735,40.0484873333,-88.2328468333,-0.0980665013,0.3922660053,-13.5331773758,0.1734857203,0.4225441959,0.1872738207,0,0,0,0,0,205217,0.0856130123,0.4525909424,0.5076578259,0.4934948981,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,86,1584
180,1527886362332,1130332, RC,0,40.0483048792,-88.2326839842,0,14.0954487243,22.012132834,26.1383944924,14.250032427,19.6299779937,0.5164866447,-0.0446804279,14.2581869816,19.6370621773,0.5224833469,-0.0754965032,0,0,1500,1726,40.0484814158,-88.2328530357,40.0484873333,-88.2328468333,1.2748644352,2.0593965054,-12.4544448853,0.3001966447,0.2150245585,-0.0383972444,0,0,0,0,0,205217,0.0,0.4525909424,0.5499626398,0.4830106497,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,118,1592
181,1527886362532,1130532, RC,0,40.0483048792,-88.2326839842,0,14.1871698913,22.0006260489,26.1782989529,14.3274944205,19.6226205958,0.5019558668,0.0914552488,14.3499081486,19.6255553922,0.5207092528,-0.0841981062,0,0,1500,1726,40.0484813497,-88.2328539457,40.0484876667,-88.2328513333,-0.0980665013,3.5303940773,-14.4157762527,-0.0734783622,-0.0137881015,-0.170344139,0,0,0,0,0,205217,0.0,0.4525909424,0.5247637033,0.4791480303,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,93,1601
182,1527886362733,1130733, RC,0,40.0483048792,-88.2326839842,0,14.2780779683,21.9923044188,26.2206972469,14.4192373022,19.622083154,0.5043470263,0.3947934914,14.4408162256,19.6172337621,0.5207314848,-0.0822154036,0,0,1500,1726,40.0484813448,-88.2328550223,40.0484876667,-88.2328513333,1.8632634878,3.7265269756,-17.3577709198,0.1947787419,-0.4171336846,0.0137881015,0,0,0,0,0,205217,0.0,0.4525909424,0.5188778043,0.4898162186,90,45,45,0,0,0,43.2939987183,16.3999996185,0,2,10,1,171,1610
183,1527886362934,1130934, RC,0,40.0483048792,-88.2326839842,0,14.3756185657,21.9870308284,26.269524811,14.5386799446,19.6279023548,0.5245797634,-0.0064577183,14.538356823,19.6119601717,0.5216935897,-0.0633816774,0,0,1500,1726,40.0484813972,-88.2328564258,40.0484876667,-88.2328513333,1.0787315369,-0.1961330026,-11.571846962,0.1340412836,-0.3129375402,-0.0223402139,0,0,0,0,0,205217,0.0,0.4525909424,0.5359836221,0.5131758451,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,105,1618
184,1527886363134,1131134, RC,0,40.0483048792,-88.2326839842,0,14.4693917547,21.9837963628,26.3182560264,14.6212814194,19.6233062974,0.5427892208,0.005235988,14.632130012,19.6087257061,0.5237795122,-0.061887641,0,0,1500,1726,40.0484813558,-88.2328573985,40.0484876667,-88.2328513333,-0.9806650281,-0.8825985193,-7.0607881546,-0.2160717634,-0.2319542569,-0.3693116671,0,0,0,0,0,205218,0.0,0.4525909424,0.5221886039,0.5633898377,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,130,1627
185,1527886363335,1131335, RC,0,40.0483048792,-88.2326839842,0,14.5675879976,21.9846893936,26.3731148672,14.738634411,19.6342404662,0.5239359736,0.1064650827,14.7303262549,19.6096187369,0.5246600885,-0.0548386798,0,0,1465,1726,40.0484814542,-88.2328587773,40.0484876667,-88.2328513333,-0.588398993,1.4709975719,-10.6892490387,0.0745255587,0.3490658504,0.2277654707,0,0,0,0,0,205218,-0.0684890151,0.4525909424,0.5530894995,0.4947824478,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,148,1635
186,1527886363536,1131536, RC,0,40.0483048792,-88.2326839842,0,14.6647049301,21.9848697402,26.4270329053,14.8328045362,19.6263456258,0.5374551415,0.0766199518,14.8274431874,19.6097990835,0.5253408581,-0.0441710706,0,0,1500,1726,40.0484813832,-88.2328598843,40.0484866667,-88.2328566667,0.8825985193,1.6671304703,-13.2389774323,-0.2160717634,-0.4937536614,-0.0797615498,0,0,0,0,0,205218,0.0,0.4525909424,0.5071060061,0.5678042769,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,155,1644
187,1527886363737,1131737, RC,0,40.0483048792,-88.2326839842,0,14.7578548174,21.9914401182,26.484291897,14.9165878546,19.6516054065,0.5244877338,0.1171115935,14.9205930747,19.6163694615,0.5272372651,-0.0291554683,0,0,1500,1726,40.0484816103,-88.2328608695,40.0484866667,-88.2328566667,-1.4709975719,-0.1961330026,-16.2790393829,0.0,0.3022910211,-0.1862266325,0,0,0,0,0,205218,0.0,0.4525909424,0.5087614059,0.5402141213,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,117,1652
188,1527886363937,1131937, RC,0,40.0483048792,-88.2326839842,0,14.8545103243,21.9962452367,26.5422546421,15.0241306816,19.6401893936,0.5240279436,0.2905973138,15.0172485816,19.62117458,0.5261355642,-0.0138504826,0,0,1500,1726,40.0484815077,-88.2328621338,40.0484866667,-88.2328566667,0.9806650281,0.7845320106,-10.1008491516,-0.1872738207,-0.086219266,0.4108505219,0,0,0,0,0,205218,0.0,0.4525909424,0.5140954852,0.533960402,90,45,45,0,0,0,41.6790008545,16.3999996185,0,2,10,1,145,1661
189,1527886364138,1132138, RC,0,40.0483048792,-88.2326839842,0,14.9520240794,22.0000989203,26.6001386571,15.1248381632,19.6260305735,0.5082095861,-0.0979129734,15.1147623367,19.6250282636,0.5241542969,0.0103271918,0,0,1547,1738,40.0484813803,-88.2328633175,40.0484866667,-88.2328566667,-0.1961330026,0.0980665013,-10.1989154816,-0.1373574101,-0.2181661565,-0.3576179597,0,0,0,0,0,205219,0.0941740274,0.4772770405,0.5137276053,0.5026915669,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,100,1672
190,1527886364343,1132343, RC,0,40.0483048792,-88.2326839842,0,15.0483286162,22.0055692666,26.6589060707,15.2189747563,19.6314976575,0.5335925221,0.1809906414,15.2110668735,19.6304986099,0.5235647127,0.0151586876,0,0,1547,1738,40.0484814295,-88.2328644235,40.0484866667,-88.2328566667,1.3729310036,-0.2941994965,-14.0235090256,0.297927698,-0.7513642297,-0.239459178,0,0,0,0,0,205219,0.0941740274,0.4772770405,0.5957621932,0.4714228213,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,75,1683
191,1527886364544,1132544, RC,0,40.0483048792,-88.2326839842,0,15.1467449111,22.0120359052,26.7199102935,15.3182331179,19.6389662495,0.5333166122,-0.0820304715,15.3094831684,19.6369652485,0.5223587609,0.0329698924,0,0,1500,1738,40.0484814967,-88.2328655895,40.0484861667,-88.2328621667,-3.2361946106,2.5497288704,-13.5331773758,-0.0787143533,-0.005235988,-0.0064577183,0,0,0,0,0,205219,0.0,0.4772770405,0.6196736097,0.446959585,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,112,1691
192,1527886364745,1132745, RC,0,40.0483048792,-88.2326839842,0,15.2396814169,22.0121790787,26.7728204992,15.3854243397,19.6122053382,0.5732302666,0.1213003797,15.4024196742,19.637108422,0.5226917152,0.0282499039,0,0,1500,1738,40.048481256,-88.2328663782,40.0484861667,-88.2328621667,1.2748644352,-2.1574630737,-11.2776470184,0.0287979322,-0.0085521135,0.2459168943,0,0,0,0,0,205219,0.0,0.4772770405,0.6082696915,0.5381909013,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,100,1700
193,1527886364945,1132945, RC,0,40.0483048792,-88.2326839842,0,15.3353914266,22.0143027938,26.8291587215,15.4903001293,19.6330173214,0.5856458545,0.297927698,15.4981296839,19.6392321371,0.5257067365,0.0349505254,0,0,1444,1738,40.0484814432,-88.2328676105,40.0484861667,-88.2328621667,1.6671304703,0.7845320106,-9.5124511719,0.2043780561,0.0415388382,-0.2288126589,0,0,0,0,0,205219,-0.1112959981,0.4772770405,0.6137877703,0.5575039387,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,124,1709
194,1527886365146,1133146, RC,0,40.0483048792,-88.2326839842,0,15.438145712,22.0202211885,26.892870509,15.612916531,19.6507343791,0.5528136492,0.3682644788,15.6008839693,19.6451505318,0.5301114811,0.0518676475,0,0,1435,1738,40.0484816025,-88.2328690507,40.0484861667,-88.2328621667,-0.2941994965,1.5690640211,-9.2182512283,0.1223475846,0.0937241788,0.2937389118,0,0,0,0,0,205220,-0.128418982,0.4772770405,0.5479393601,0.5576878786,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,125,1717
195,1527886365347,1133347, RC,0,40.0483048792,-88.2326839842,0,15.5436765612,22.0253947551,26.9578169583,15.7325275825,19.6527173559,0.5651371479,0.0075049159,15.7064148185,19.6503240984,0.5336396305,0.0671766252,0,0,1500,1738,40.0484816203,-88.2328704547,40.0484861667,-88.2328621667,0.1961330026,-0.0980665013,-13.0428447723,0.1308996939,-0.1521927154,0.0350811178,0,0,0,0,0,205220,0.0,0.4772770405,0.4793319702,0.6509423852,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,174,1725
196,1527886365548,1133548, RC,0,40.0483048792,-88.2326839842,0,15.649269265,22.0284188867,27.0213039503,15.8311955056,19.6447113214,0.5822430849,0.1096066807,15.8120075223,19.65334823,0.5384288709,0.0605334642,0,0,1500,1738,40.0484815483,-88.2328716123,40.0484863333,-88.2328693333,1.0787315369,1.6671304703,-13.2389774323,0.1659808159,-0.439473911,-0.0181514236,0,0,0,0,0,205220,0.0,0.4772770405,0.577000916,0.5874851942,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,171,1734
197,1527886365748,1133748, RC,0,40.0483048792,-88.2326839842,0,15.7531032896,22.0351462446,27.0870436422,15.933478574,19.6677657352,0.5956702232,-0.0436332313,15.9158415469,19.6600755879,0.5440864221,0.0650826984,0,0,1500,1738,40.0484817557,-88.2328728147,40.0484863333,-88.2328693333,0.490332514,0.3922660053,-17.7500362396,-0.4225441959,-0.1755801301,-0.3768165882,0,0,0,0,0,205220,0.0,0.4772770405,0.5974176526,0.5939228535,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,144,1742
198,1527886365952,1133952, RC,0,40.0483048792,-88.2326839842,0,15.8579860755,22.0454060976,27.1565029483,16.0436778091,19.6877066924,0.5752536058,-0.4256857939,16.0207243328,19.6703354409,0.550261921,0.0664793034,0,0,1500,1738,40.048481935,-88.2328741088,40.0484863333,-88.2328693333,0.0,1.176797986,-3.3342609406,0.136135685,-0.0436332313,0.2724458902,0,0,0,0,0,205220,0.0,0.4772770405,0.5869333744,0.5635737777,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,125,1751
199,1527886366152,1134152, RC,0,40.0483048792,-88.2326839842,0,15.9669849454,22.053315706,27.226702736,16.1543890376,19.6850936118,0.5876691341,0.0649262487,16.1297232027,19.6782450493,0.5540955018,0.0478908408,0,0,1500,1738,40.0484819115,-88.2328754093,40.0484863333,-88.2328693333,-0.490332514,-1.2748644352,-10.3950481415,0.0265290043,-0.1223475846,0.2117084403,0,0,0,0,0,205221,0.0,0.4772770405,0.6049588919,0.5703793168,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,91,1759
200,1527886366353,1134353, RC,0,40.0483048792,-88.2326839842,0,16.0770335209,22.0681485666,27.3033731981,16.2687122761,19.7287932177,0.5969578028,0.0085521135,16.2397717782,19.6930779099,0.5570384213,0.0570668322,0,0,1430,1738,40.0484823045,-88.2328767542,40.0484863333,-88.2328693333,0.3922660053,-1.176797986,-12.3563785553,-0.0127409039,-0.0361283144,-0.1563815016,0,0,0,0,0,205221,-0.1398329735,0.4772770405,0.5996248126,0.5942907333,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,50,1768
201,1527886366554,1134554, RC,0,40.0483048792,-88.2326839842,0,16.1898168868,22.0876223636,27.3856391656,16.3765555609,19.7513657881,0.5256833434,0.2649409858,16.3525551441,19.7125517069,0.5596244849,0.0731527181,0,0,1500,1738,40.0484825075,-88.2328780203,40.0484851667,-88.2328765,2.2555296421,1.3729310036,-10.3950481415,-0.1553342968,-0.1160643969,0.4427900459,0,0,0,0,0,205221,0.0,0.4772770405,0.4852178693,0.5661488175,90,45,45,0,0,0,42.2180023193,16.5,0,2,10,1,50,1777
202,1527886366754,1134754, RC,0,40.0483048792,-88.2326839842,0,16.3043177346,22.1069649319,27.4690494064,16.4909896632,19.7634304382,0.5438928008,0.3288200337,16.4670559919,19.7318942752,0.5592854449,0.0991095173,0,0,1500,1738,40.048482616,-88.232879363,40.0484851667,-88.2328765,-0.6864655018,-0.3922660053,-8.1395196915,0.3075270288,-0.8513715878,-0.0415388382,0,0,0,0,0,205221,0.0,0.4772770405,0.5192456841,0.5685399175,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,39,1786
203,1527886366955,1134955, RC,0,40.0483048792,-88.2326839842,0,16.4083583546,22.1279920943,27.5478176634,16.5589157998,19.765524609,0.5568601489,-0.2352703752,16.5710966119,19.7529214376,0.559936906,0.1374253175,0,0,1500,1500,40.0484826348,-88.2328801573,40.0484851667,-88.2328765,0.0980665013,-0.8825985193,-9.7085838318,0.0020943951,0.0830776764,0.1127482703,0,0,0,0,0,205221,0.0,0.0,0.5571360588,0.556584239,90,45,45,0,0,0,43.2939987183,16.5,0,2,10,1,104,1794
204,1527886367156,1135156, RC,0,40.0483048792,-88.2326839842,0,16.5148429906,22.1498178254,27.6288702031,16.6724743487,19.7857806178,0.2567718625,0.0383972444,16.6775812479,19.7747471687,0.55303297,0.1335290269,0,0,1500,1358,40.048482817,-88.232881484,40.0484851667,-88.2328765,-2.0593965054,-0.8825985193,-7.7472538948,-0.1127482703,0.5448917805,-0.3714060768,0,0,0,0,0,205222,0.0,-0.2838979959,0.2361712456,0.2773724794,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,85,1803
205,1527886367359,1135359, RC,0,40.0483048792,-88.2326839842,0,16.6153585071,22.1695671755,27.7048704575,16.7504413757,19.8033308838,0.0389940068,-0.2617993878,16.7780967644,19.7944965188,0.5304882553,0.1418635002,0,0,1500,1257,40.0484829748,-88.2328824008,40.0484851667,-88.2328765,1.4709975719,-1.5690640211,-9.7085838318,0.2160717634,0.2160717634,0.3085742171,0,0,0,0,0,205222,0.0,-0.4855059981,-0.0224399474,-0.0555480681,90,45,45,0,0,0,43.2939987183,16.5,0,2,10,1,88,1812
206,1527886367560,1135560, RC,0,40.0483048792,-88.2326839842,0,16.684087538,22.1842790404,27.75790002,16.7335633789,19.80218187,0.3549925983,0.0584685283,16.8468257953,19.8092083837,0.5129231847,0.1294863075,0,0,1500,1232,40.0484829645,-88.2328822007,40.0484858333,-88.232881,-0.588398993,-3.5303940773,-15.3964414597,-0.2426007594,-0.0820304715,-0.0755727553,0,0,0,0,0,205222,0.0,-0.5348799825,-0.3548086584,-0.3551765382,90,45,45,0,0,0,43.2939987183,16.5,0,2,10,1,55,1821
207,1527886367761,1135761, RC,0,40.0483048792,-88.2326839842,0,16.720784442,22.1945252546,27.7881554558,16.6368882168,19.7919334035,0.515750885,-0.2937389118,16.8835226993,19.8194545979,0.5019328803,0.1420912683,0,0,1500,1232,40.0484828723,-88.2328810677,40.0484858333,-88.232881,-1.176797986,-1.3729310036,-9.1201848984,0.1574287065,0.3106685935,-0.0265290043,0,0,0,0,0,205222,0.0,-0.5348799825,-0.4857696593,-0.5457321405,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,47,1830
208,1527886367961,1135961, RC,0,40.0483048792,-88.2326839842,0,16.705611328,22.1937317036,27.778394064,16.5191935649,19.774346073,0.5718507767,-0.086219266,16.8683495853,19.8186610469,0.4999406781,0.1226290156,0,0,1500,1220,40.0484827142,-88.2328796822,40.0484858333,-88.232881,-0.1961330026,0.490332514,-10.3950481415,0.2968805098,-0.2895501256,-0.3096214053,0,0,0,0,0,205222,0.0,-0.5595669746,-0.5516180396,-0.5920835137,90,45,45,0,0,0,43.2939987183,16.5,0,2,10,1,51,1839
209,1527886368162,1136162, RC,0,40.0483048792,-88.2326839842,0,16.6538388966,22.1946601545,27.7480321711,16.4147749376,19.7913588973,0.6182941198,-0.2129301654,16.8165771539,19.8195894978,0.4997176269,0.1300683002,0,0,1500,1220,40.0484828672,-88.2328784597,40.0484858333,-88.232881,0.2941994965,-0.8825985193,-13.5331773758,-0.0064577183,-0.297927698,0.0191986222,0,0,0,0,0,205223,0.0,-0.5595669746,-0.6182021499,-0.6183860898,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,56,1848
210,1527886368372,1136372, RC,0,40.0483048792,-88.2326839842,0,16.5708946873,22.1875164268,27.6926061598,16.3012286488,19.7579633541,0.6473556757,-0.136135685,16.7336329446,19.8124457701,0.5037043707,0.1321771779,0,0,1500,1195,40.0484825668,-88.2328771242,40.0484858333,-88.232881,0.0980665013,0.6864655018,-9.7085838318,0.2064724492,0.0350811178,0.1054178862,0,0,0,0,0,205223,0.0,-0.6089400053,-0.6272149086,-0.6674964428,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,123,1857
211,1527886368580,1136580, RC,0,40.0483048792,-88.2326839842,0,16.4546006517,22.1790156668,27.6163469444,16.1560669583,19.7645794513,0.6819352508,-0.0511381482,16.617338909,19.8039450101,0.5090861605,0.1554854487,0,0,1500,1195,40.0484826263,-88.2328754183,40.0484846667,-88.2328745,1.9613300562,-3.5303940773,-15.2983732224,-0.1734857203,0.2054252609,-0.3426081175,0,0,0,0,0,205223,0.0,-0.6089400053,-0.6932471991,-0.6706233025,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,72,1867
212,1527886368788,1136788, RC,0,40.0483048792,-88.2326839842,0,16.3204471607,22.1679191944,27.5276885505,16.0622927857,19.7848354608,0.7123763561,-0.0404916375,16.483185418,19.7928485377,0.5178723403,0.2142495223,0,0,1457,1500,40.0484828085,-88.2328743112,40.0484846667,-88.2328745,-3.1381280422,2.3535959721,-15.8867731094,-0.1404990081,0.132994087,-0.3639011557,0,0,0,0,0,205223,-0.085611999,0.0,-0.7408861518,-0.6838665605,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,20,1876
213,1527886368989,1136989, RC,0,40.0483048792,-88.2326839842,0,16.2211042049,22.1485833879,27.4533052239,15.9138094654,19.7678226373,0.5001165271,-0.3768165882,16.3838424622,19.7735127312,0.518651728,0.2974764904,0,0,1457,1500,40.0484826555,-88.232872549,40.0484846667,-88.2328745,-0.588398993,-0.588398993,-12.2583122253,-0.2426007594,-0.6002187191,0.0724311656,0,0,0,0,0,205223,-0.085611999,0.0,-0.5069220662,-0.4933109581,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,104,1885
214,1527886369190,1137190, RC,0,40.0483048792,-88.2326839842,0,16.206056079,22.1456726854,27.4420675665,15.7506392862,19.7756248149,0.1974531412,0.0361283144,16.3687943363,19.7706020287,0.5073295819,0.2845949272,0,0,1500,1668,40.0484827257,-88.2328706035,40.0484846667,-88.2328745,6.6685218811,-1.3729310036,-15.2003068924,0.0361283144,-0.7991862805,-0.3448770642,0,0,0,0,0,205224,0.0,0.3373860121,-0.2534610331,-0.1414452344,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,49,1894
215,1527886369395,1137395, RC,0,40.0483048792,-88.2326839842,0,16.180441196,22.1512837348,27.4314791508,15.7506392862,19.7756248149,0.0516854525,0.0361283144,16.3431794533,19.7762130781,0.4822862644,0.2866100091,0,0,1500,1668,40.0484827257,-88.2328706035,40.0484846667,-88.2328745,-1.0787315369,0.0,-8.3356523514,0.0319395261,-0.2947861,-0.0457276244,0,0,0,0,0,205224,0.0,0.3373860121,0.0077252276,0.0956456736,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,39,1903
216,1527886369596,1137596, RC,0,40.0483048792,-88.2326839842,0,16.1486827288,22.1541818348,27.4151003399,15.767217831,19.775847205,0.2623818517,-0.0340339212,16.3114209861,19.7791111781,0.4552595967,0.3140724767,0,0,1500,1681,40.0484827277,-88.2328707973,40.0484846667,-88.2328653333,2.9419951439,0.0,-7.3549876213,-0.439473911,0.3565707715,-0.3394665528,0,0,0,0,0,205224,0.0,0.362071991,0.2442643493,0.2804993391,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,61,1913
217,1527886369797,1137797, RC,0,40.0483048792,-88.2326839842,0,16.1141343612,22.1554067812,27.3957547049,15.8277547263,19.7704171854,0.3915035129,0.1054178862,16.2768726185,19.7803361245,0.4406285351,0.3402043858,0,0,1500,1681,40.0484826788,-88.2328714952,40.0484846667,-88.2328653333,-1.0787315369,0.490332514,-11.9641132355,0.0436332313,-0.1373574101,0.0064577183,0,0,0,0,0,205224,0.0,0.362071991,0.3811112046,0.4018957913,90,45,45,0,0,0,43.2939987183,16.5,0,2,10,1,79,1921
218,1527886369997,1137997, RC,0,40.0483048792,-88.2326839842,0,16.0780909363,22.1560140455,27.3750610326,15.9171428284,19.7716959272,0.4303135872,0.0436332313,16.2408291936,19.7809433888,0.431885727,0.3802380183,0,0,1491,1681,40.0484826903,-88.2328725315,40.0484846667,-88.2328653333,0.588398993,-0.0980665013,-10.6892490387,0.0478220217,-0.0478220217,0.0031415928,0,0,0,0,0,205224,-0.0171220303,0.362071991,0.4269107878,0.4337163568,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,111,1930
219,1527886370208,1138208, RC,0,40.0483048792,-88.2326839842,0,16.0428918167,22.1563092613,27.3546416157,15.9985067064,19.7688048594,0.4354637265,0.0830776764,16.205630074,19.7812386046,0.4237566021,0.4130138502,0,0,1491,1681,40.0484826643,-88.2328734642,40.0484846667,-88.2328653333,-0.0980665013,0.490332514,-12.3563785553,-0.11815879,-0.1607448248,-0.005235988,0,0,0,0,0,205225,-0.0171220303,0.362071991,0.4329806268,0.437946856,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,142,1939
220,1527886370408,1138408, RC,0,40.0483048792,-88.2326839842,0,16.0063381577,22.1556784179,27.3327083798,16.0880236275,19.7733638517,0.4401540756,-0.136135685,16.169076415,19.7806077612,0.4263263826,0.4461207824,0,0,1500,1681,40.0484827053,-88.232874495,40.0484846667,-88.2328653333,-0.490332514,1.8632634878,-9.2182512283,0.0010471975,0.5064945569,0.2553416716,0,0,0,0,0,205225,0.0,0.362071991,0.4232321382,0.4570759833,90,45,45,0,0,0,43.2939987183,16.5,0,2,10,1,96,1948
221,1527886370609,1138609, RC,0,40.0483048792,-88.2326839842,0,15.9701258532,22.154951368,27.3109280305,16.1676115659,19.7879674514,0.4533973038,-0.0181514236,16.1328641105,19.7798807113,0.4460967019,0.4592307737,0,0,1500,1681,40.0484828367,-88.2328754073,40.0484841667,-88.2328698333,0.3922660053,-1.0787315369,-9.5124511719,0.0383972444,0.0106465087,-0.2895501256,0,0,0,0,0,205225,0.0,0.362071991,0.4605707228,0.4462238848,90,45,45,0,0,0,42.7559967041,16.7999992371,0,2,10,1,61,1957
